|ID|translation
245|ID_17404630493842|{'dyu': 'N tinana foyi fɔ', 'fr': 'je ne dirai rien.'}
246|ID_18177686749444|{'dyu': 'N ka sumani kɛlan di a ma', 'fr': 'Je vous ai donné la balance ?'}
247|ID_18077167495005|{'dyu': 'Ni wagati tun bi n bolo', 'fr': 'Si j’avais le temps.'}
248|ID_18915068495604|{'dyu': 'Ni le bina a boli.', 'fr': 'C’est lui qui conduira.'}
249|ID_17402711496152|{'dyu': 'I bi ni a ka ladialali fɛn di mɔgɔ juma le ma', 'fr': 'A qui donneras-tu ton cadeau ?'}
250|ID_17680665749677|{'dyu': 'Cogo di e ka cɛ ni don', 'fr': 'Comment, tu connais monsieur ?'}
251|ID_18603325497318|"{'dyu': ""A be na to n'an ye."", 'fr': 'Il demeurera parmi nous.'}"
252|ID_17352997497852|{'dyu': 'Sama saba', 'fr': 'trois éléphants.'}
253|ID_17332391498486|{'dyu': 'Nɔnɔ litri demi', 'fr': 'vous, vous êtes aimé.'}
254|ID_18459869749937|{'dyu': 'I ma denmuso diana ye', 'fr': 'Il aime ta sœur.'}
255|ID_18500219500334|{'dyu': 'I tɔgɔ be mu le ye', 'fr': 'Comment t’appelles-tu ?'}
256|ID_18278389501247|{'dyu': 'N be sira kaliforni.', 'fr': 'J’habite en Californie.'}
257|ID_17408119502162|"{'dyu': ""I lanibala ko i bi n'a kanou wa ?"", 'fr': 'tu es sûr que tu aimes.'}"
258|ID_17790925503088|{'dyu': 'A be na se wagati juma?', 'fr': 'À quelle heure arrive-t-il ?'}
259|ID_18441678504008|{'dyu': 'I ni ce jatigiɲumaya la.', 'fr': 'Merci de me recevoir.'}
260|ID_19792122505286|{'dyu': 'Nin ti anw ka sii da bara ye', 'fr': 'Ce n’est plus de mon âge.'}
261|ID_17334938506263|{'dyu': 'A be na mɔgɔw wele', 'fr': 'Il va inviter les gens.'}
262|ID_18408179507207|{'dyu': 'Furucɛ nata ka jamu ani a tɔgɔ.', 'fr': 'Prénoms et nom du futur époux.'}
263|ID_18961104750814|"{'dyu': 'A bɔra ɛndu jamana na', 'fr': ""Elle est originaire de l'Inde.""}"
264|ID_17361605509274|"{'dyu': 'Ji te yi', 'fr': ""Il n'y a pas d'eau ?""}"
265|ID_174850976.7516|{'dyu': 'Aw yi dɛrɛmɛ misɛniw ta?', 'fr': 'Gardez la monnaie.'}
266|ID_18573232517443|{'dyu': 'I ko di sinema ko ra', 'fr': 'ça te dirait un cinéma?'}
267|ID_18652925523882|"{'dyu': 'Faligan bi n na. N ta tansiɔn Yɛlɛla fo binani', 'fr': ""J'ai quarante de fièvre.""}"
268|ID_17405775525356|"{'dyu': 'Sɛbɛ fɛn kelen be n bolo ni kitabu fila', 'fr': ""J'ai un crayon et deux livres.""}"
269|ID_17340216528183|{'dyu': 'Bigɛn kolɔn juma le yi ni ye', 'fr': 'Quel stupide animal !'}
270|ID_17670673529867|{'dyu': 'An ma lara tumabɛ', 'fr': 'On peut toujours douter.'}
271|ID_18071211531073|{'dyu': 'Onhon an sɔn na bagɛ marala le', 'fr': 'Oui, répondit le fermier.'}
272|ID_17339243753317|{'dyu': 'A ka da yɛlɛ', 'fr': 'Vous avez ouvert la porte ?'}
273|ID_18043342753432|{'dyu': 'Kumakan fɔlɔ a ni kumakan laban', 'fr': 'Du premier au dernier mot.'}
274|ID_17358861.75357|{'dyu': 'N nisɔndiyara kɔsɔbɛ.', 'fr': 'Je suis très satisfait.'}
275|ID_17961156536767|{'dyu': 'A tɛmɛna nin yɔrɔ ni na', 'fr': 'Elle est passée par là.'}
276|ID_17356092537982|{'dyu': 'Tabali finman fila', 'fr': 'deux tables noires.'}
277|ID_18863394753925|{'dyu': 'A be kulela hali a ma wili.', 'fr': 'Cria-t-elle sans se lever.'}
278|ID_18462884540321|{'dyu': 'A be tlon kɛ la.', 'fr': 'Elle est en train de jouer.'}
279|ID_18267991754139|{'dyu': 'Nne mako !', 'fr': 'Moi ?… je m’en fiche !…'}
280|ID_17511055542584|{'dyu': 'N miriya la a kaɲi kɔsɔbɛ.', 'fr': 'C’est très bien, je pense.'}
281|ID_17470009543697|{'dyu': 'Wulu den bisaba ni kelen.', 'fr': 'trente et un chiens.'}
282|ID_18476908544894|{'dyu': 'N ka n bolo ko.', 'fr': 'Je me suis lavé les mains.'}
283|ID_17358584545912|{'dyu': 'ɲinigali fɔlɔ', 'fr': 'La question principale.'}
284|ID_17359689754715|{'dyu': 'A ka mɔgɔ caman wele.', 'fr': 'Il a invité beaucoup de monde.'}
285|ID_18505709548273|{'dyu': 'Hakilila ɲanaman ti ye', 'fr': '(Sourires.) Avis défavorable.'}
286|ID_18123172549732|{'dyu': 'Kangalida ma labɔli kɛ', 'fr': 'La prévention n’a pas suffi.'}
287|ID_18064167550802|{'dyu': 'Aa i bé ka jati minɛ juma le kɛ', 'fr': 'Ah ! et dans quel but ?'}
288|ID_17410832551823|{'dyu': 'Na ni fila ye walima saaba', 'fr': 'apporte en deux ou trois.'}
289|ID_19794885552915|{'dyu': 'Mɔgɔ si tun ti se ka ɲafɔ', 'fr': 'Personne ne pouvait le dire.'}
290|ID_18476758554078|{'dyu': 'Nn ta don ɲanaman', 'fr': 'Je ne sais pas bien.'}
291|ID_18891256.75552|"{'dyu': ""Sisan n be k'a ye."", 'fr': 'Maintenant je le vois.'}"
292|ID_18500195556262|{'dyu': 'Cɛ simit ye amɛrikɛn de ye', 'fr': 'Monsieur Smith est américain ?'}
293|ID_17418736557335|"{'dyu': ""Ne delila ka' kanu"", 'fr': ""moi, j'ai été aimé.""}"
294|ID_18225449558348|{'dyu': 'Ayiwa a bi kan ka mɛ lon kɔnɔtɔn la', 'fr': 'Alors ça dure neuf jours !'}
295|ID_17334883559662|{'dyu': 'Nɛgɛguru tan le be yi', 'fr': 'Il est dix heures.'}
296|ID_18179476756074|{'dyu': 'A ka juma le jabi?', 'fr': 'Qu’a-t-il répondu ?'}
297|ID_17359882.75618|"{'dyu': 'I da le do a la ka bi na diya o ye wa ?', 'fr': ""tu es sûr qu'elles aimeront.""}"
298|ID_17359962562945|"{'dyu': 'Kɔni sanji te ka na?', 'fr': ""Est-ce qu'il ne pleut pas ?""}"
299|ID_19241055563953|"{'dyu': 'A be ka kuma ni kan misɛn ni ye', 'fr': ""Elle parle d'une voix aigüe.""}"
300|ID_17340081565534|{'dyu': 'Jurumu kɛla fariman dɔ', 'fr': 'Un redoutable pêcheur.'}
301|ID_18549378756678|{'dyu': 'N ye bolo ɲuman tigi de ye', 'fr': 'Je suis droitière.'}
302|ID_17355306568226|"{'dyu': 'Malo caman be n bolo', 'fr': ""J'ai beaucoup de riz.""}"
303|ID_17921254569702|{'dyu': 'A a kungolo dimi wilila n na', 'fr': 'Ah ! j’en ai mal à la tête !'}
304|ID_17422163570767|"{'dyu': 'Saan fɔlɔ', 'fr': ""Le premier de l'an.""}"
305|ID_18933847571769|{'dyu': 'A tɔrɔla sifi la', 'fr': 'Il a souffert de la syphilis.'}
306|ID_17334041757281|{'dyu': 'An ni ce a ka jabilila', 'fr': 'merci de votre réponse.'}
307|ID_17334034573826|"{'dyu': 'Nin tulon kɛ fɛn ɲɔgɔn dɔ be n bolo du kɔnɔ', 'fr': ""J'ai le même jeu à la maison.""}"
308|ID_18022274757504|{'dyu': 'Denmisɛnuw mara yɔrɔ', 'fr': 'Une garderie d’enfants.'}
309|ID_17320562576172|{'dyu': 'I ni ce cɛ Dolɛz.', 'fr': 'Merci, monsieur Dolez.'}
310|ID_17354756577405|{'dyu': 'A man kɛnɛ dɛ.', 'fr': 'Il ne va pas très bien.'}
311|ID_18000945578516|{'dyu': 'Kɔni n ka lɔn? Nne?', 'fr': 'Est-ce que je sais, moi ?'}
312|ID_18480936579873|"{'dyu': ""N balima ka kan ka l'on wa?"", 'fr': 'Mon frère doit le savoir.'}"
313|ID_173795816.7581|"{'dyu': ""F'la wal'ma saaba"", 'fr': 'deux ou trois fois.'}"
314|ID_17320613582073|{'dyu': 'A dun ka mara', 'fr': 'Elle avait cotisé'}
315|ID_17327435583182|{'dyu': 'Tiɲɛ fo si tala', 'fr': 'Ce n’est pas vrai'}
316|ID_17409801584298|{'dyu': 'Nn tericɛ amɛrikɛn le be', 'fr': 'Mon ami est américain.'}
317|ID_17919471585475|{'dyu': 'A be borila', 'fr': 'Il est en train de courir ?'}
318|ID_17410394758652|{'dyu': 'Wɔru ni tun be yi a ka marayɔrɔla', 'fr': 'le chien était dans sa niche.'}
319|ID_18019775587614|{'dyu': 'Bon mugan ni duuru', 'fr': 'Vingt-cinq maisons.'}
320|ID_18083307589207|{'dyu': 'A tun ba fɔla ɔn ɔn, wagati bɛ la ɔn ɔn', 'fr': 'Elle disait non, toujours non.'}
321|ID_18436126590363|{'dyu': 'A tagatɔ bɛ filɛ sisan sisan', 'fr': 'Il vient juste de partir.'}
322|ID_19528236591658|{'dyu': 'A filɛ nin ye n ka fɔ wo.', 'fr': 'Voilà, je l’ai dit!'}
323|ID_18641183592812|{'dyu': 'Tulo fitini fila', 'fr': 'Deux petites oreilles.'}
324|ID_18121729593918|{'dyu': 'Bii walama sini', 'fr': 'Aujourd’hui ou demain.'}
325|ID_17406245595112|"{'dyu': 'A be angilɛ kan degila wa', 'fr': ""Vous apprenez l'anglais ?""}"
326|ID_18544435596166|{'dyu': 'Karlɔsi tun be dɔnkili lara ka ɲɛn.', 'fr': 'Carlos chantait bien.'}
327|ID_18000115598388|{'dyu': 'A te foyi kɛ.', 'fr': 'Ca ne fait rien…'}
328|ID_17362336599733|{'dyu': 'Konimuw kaɲi', 'fr': 'Des choses très importantes.'}
329|ID_18920255600813|{'dyu': 'A bi tabali bugɔ la.', 'fr': 'Il frappe sur la table.'}
330|ID_17333587760208|{'dyu': 'Kana dumuni kɛ caman.', 'fr': 'Ne mangez pas trop.'}
331|ID_18087273.76033|"{'dyu': ""T'i ka vɛɛsi fitini nin dó"", 'fr': 'Va mettre ta petite veste.'}"
332|ID_18021905604525|{'dyu': 'Nne nana misi kanma.', 'fr': 'Tu viens pour la vache ?'}
333|ID_17486909605653|"{'dyu': ""Jon ne b'o ye"", 'fr': 'Qui sont-elles ?'}"
334|ID_17415683760666|{'dyu': 'Sisan an be jurumukɛra', 'fr': 'maintenant nous pêchons.'}
335|ID_17735484607727|{'dyu': 'N taa le bɛ', 'fr': 'C’est la sienne.'}
336|ID_18834302608953|{'dyu': 'I bi na mu ne kɛ', 'fr': 'Qu’est-ce que vous ferez ?'}
337|ID_17418777610073|{'dyu': 'I ɲaa munu i kinibolo fɛ', 'fr': 'Tournez à gauche.'}
338|ID_17973814611148|{'dyu': 'Sariya bɛn kan', 'fr': 'C’est un choix politique.'}
339|ID_19623315612247|"{'dyu': 'O ka tɔgɔ la ko hasan', 'fr': ""Il est nommé d'après Hassan.""}"
340|ID_18412634613463|{'dyu': 'Uhon i bi se ka na ni a ye', 'fr': 'Oui tu peux envoyer.'}
341|ID_18653089614732|"{'dyu': ""Den laban a ni den filanan o b'e ɲagamuna nn ma"", 'fr': ""Cadet, benjamin, je m'y perds.""}"
342|ID_18402788615993|{'dyu': 'Cɛw n ka hakililata filɛ nin ye.', 'fr': 'Voilà mon avis, Messieurs!'}
343|ID_17711255.76171|{'dyu': 'Fen kelen le te yi', 'fr': 'Ce n’est pas la même chose…'}
344|ID_17746807618182|{'dyu': 'Kumakan keleen nin do', 'fr': 'C’est le même propos.'}
345|ID_18913865619395|{'dyu': 'Kuma dɔwɛrɛ ti n bolo.', 'fr': 'Je n’ai pas d’autre argument.'}
346|ID_18191861620432|{'dyu': 'Fanga ɲamɔgɔ ga jumɛ?', 'fr': 'Le Commissaire Mais encore ?…'}
347|ID_17861599621567|"{'dyu': ""Maa lankoloń ti song'a yɛrɛ yira"", 'fr': ""Le lâche n'ose pas se montrer.""}"
348|ID_17334020762263|{'dyu': 'Yɔrɔ be mi', 'fr': 'Où est la poste ?'}
349|ID_18507579762362|{'dyu': 'A te mɔgɔ sigɛn', 'fr': 'Ce n’est pas fatigant !'}
350|ID_17312721762502|{'dyu': 'Tiɲɛ tɛ', 'fr': 'Ce n’est pas vrai'}
351|ID_18855545626095|{'dyu': 'Waafila ni biseegi ni wɔrɔ', 'fr': 'deux cent quatre-vingt-six.'}
352|ID_17511241.76271|{'dyu': 'Ɔtɔbru kalo tile mugan ni fila.', 'fr': 'Vingt-deux octobre.'}
353|ID_17444914628164|"{'dyu': 'A bi na diya n ye n dale do a la', 'fr': ""je suis sûr que j'aimerais.""}"
354|ID_18073383629473|{'dyu': 'Ayi n be bara bila', 'fr': 'Non, je donne ma démission !'}
355|ID_18476381630515|{'dyu': 'Tan ni seegina', 'fr': 'Le dix-huitième.'}
356|ID_18157068763162|{'dyu': 'A tora kɔgɔ jira', 'fr': 'Il s’est noyé en mer.'}
357|ID_19756166632704|"{'dyu': 'A cogo ya jati minɛ', 'fr': ""Son attitude s'en ressent.""}"
358|ID_17747519633739|{'dyu': 'Jyl melin sira saaba', 'fr': 'trois chemin Jules Méline'}
359|ID_18672900634907|{'dyu': 'Muso nunu bi se ka dɔ bɔ o yɛrɛ la.', 'fr': 'Elles sont au régime.'}
360|ID_17836329636144|{'dyu': 'Sama den mugan ni fila.', 'fr': 'Vingt-deux éléphants noirs.'}
361|ID_18697180637239|{'dyu': 'A nisɔn mandi kana maga a la.', 'fr': 'Touche pas à ça, malheureux!'}
362|ID_17767000638555|"{'dyu': 'Nne ka bara kɛ.', 'fr': ""J'ai à travailler.""}"
363|ID_17334734764004|{'dyu': 'Mɔnikɛbato.', 'fr': 'Le bâteau de pêche.'}
364|ID_18065155641191|{'dyu': 'A datugula dimansi lon.', 'fr': 'C’est fermé le dimanche.'}
365|ID_17445357642307|{'dyu': 'N ka kan ka kɔnɔ.', 'fr': 'Je dois attendre ?'}
366|ID_19256825643385|"{'dyu': ""Jɛnɲɔgɔn fila sara ka to den t'o bolo."", 'fr': 'Le couple meurt sans enfant.'}"
367|ID_19787714644494|"{'dyu': 'Sanga ba de bi Zapon.', 'fr': ""C'est un gros succès au Japon.""}"
368|ID_18893313645476|{'dyu': 'Ji beyi wa?', 'fr': 'Il y a de l’eau ?'}
369|ID_17356125764648|{'dyu': 'An bi mɔgɔ hakɛ joli', 'fr': 'Combien serons-nous ?'}
370|ID_17343693648509|"{'dyu': ""Sukaro bara f'la bi'n bolo"", 'fr': ""J'ai deux paquets de sucre.""}"
371|ID_17364581764997|"{'dyu': ""O tun nana siginan t'o bolo."", 'fr': 'Ils étaient venus sans chaise'}"
372|ID_18408476651114|"{'dyu': ""An b'i balimamuso fɛ."", 'fr': 'Nous aimerions ta sœur.'}"
373|ID_18657623652335|{'dyu': 'Ayi ayi foyi tɛ sa.', 'fr': 'Non, non, rien de tout ça.'}
374|ID_18298053765342|{'dyu': 'Annu te soli ka wili.', 'fr': 'Nous nous levons tard…'}
375|ID_17355765654574|{'dyu': 'Juman lo diyara aw ye ?', 'fr': 'Lesquels vous plaisent ?'}
376|ID_17413952765561|{'dyu': 'A nana mɔnbilila', 'fr': 'Il est venu en bus.'}
377|ID_17792672.76567|{'dyu': 'Kɔngɔ bi n na', 'fr': 'Rue du Mont Rôti à Preures'}
378|ID_17756689657874|{'dyu': 'Ne bi fèga ta so', 'fr': 'Rue Fegui, Limours'}
379|ID_17931558765916|{'dyu': 'N fakɛ ka sisɛ.', 'fr': 'Rue du Puits Drouet à Chartres'}
380|ID_17915168660446|{'dyu': 'n baw fora a ka kɛwalen ɲumana', 'fr': 'Les gourmettes cliquetèrent.'}
381|ID_18006686661722|{'dyu': 'N bi na ji min', 'fr': 'Or, tant l’article L.'}
382|ID_18725949662826|{'dyu': 'Ayiwa an bi ka taga ni bara ye ɲafɛ', 'fr': 'Cours du Berteuil à Valréas'}
383|ID_18087361664003|{'dyu': 'Fali Nin minɛ kaɲɛ dɛ', 'fr': 'Rue de la Philipotière, Laval'}
384|ID_18225142766517|{'dyu': 'n bi ta ekɔl ra', 'fr': 'Allée du Cerisier, Échillais'}
385|ID_17767243666209|{'dyu': 'N be sinɔgɔra.', 'fr': 'Clos du Ratz à Arradon'}
386|ID_19214343667205|"{'dyu': ""ka da kan bara ni di y'a n ye kɔsɔbɛ"", 'fr': 'El Maestre – Cronobiografía.'}"
387|ID_18483332668176|{'dyu': 'Kuma kɔnɔnmanw', 'fr': 'treize square François Boucher'}
388|ID_18217038669382|{'dyu': 'Sisɛ ye', 'fr': 'En effet, la réserve parlementaire est un pouvoir discrétionnaire et un saupoudrage.'}
389|ID_18205623767036|{'dyu': 'N bɔra balon ziue yɔrɔ la n naana sifi n sigɛnino', 'fr': 'deux rue Forfert'}
390|ID_19256868671447|"{'dyu': ""N'ala sɔn na sanji bina na bi."", 'fr': ""Le a un dessin d'aile radical.""}"
391|ID_18171553672367|{'dyu': 'I tun ko di ?', 'fr': 'Rue Eugène Le Thiec, Ploemeur'}
392|ID_18886144673285|{'dyu': 'Ni ele ma bɔ ne kɔrɔ nne bina i bugɔ kwa i bi tunu.', 'fr': 'De la Cornouaille au Goëlo.'}
393|ID_18814624674243|{'dyu': 'N bi ta dugu kɔnɔ', 'fr': 'Un pensum, au marquis !…'}
394|ID_18048083675312|{'dyu': 'Kɔgɔ bi n na', 'fr': 'Phototypie par A.'}
395|ID_18087079676234|{'dyu': 'Fintɛni beyi bi', 'fr': '=Angèle.= Drame en cinq actes.'}
396|ID_19460130677095|"{'dyu': 'I bɔra min?', 'fr': ""Aujourd'hui la Grande Bretèche abrite les sœurs dominicaines de la Présentation de Tours.""}"
397|ID_19875912767806|"{'dyu': 'An ni wula.', 'fr': ""Sous l'Ancien régime, Estrennes dépend du bailliage de Mirecourt.""}"
398|ID_18443251679217|{'dyu': 'An bina doumouni kè', 'fr': 'Peste soit du farceur!'}
399|ID_18836093680151|{'dyu': 'An ma bara kè bi', 'fr': 'Madame Gaudin Oui ! je sais …'}
400|ID_18111075681246|{'dyu': 'Kalo sara ka ban', 'fr': 'Square de la Mettrie, Rennes'}
401|ID_18053493681928|{'dyu': 'Mina ta lou konon', 'fr': 'Square Dous Casous, Messanges'}
402|ID_19121875682493|"{'dyu': 'Ala ka bara ko nongonya', 'fr': ""C'est une excitotoxine.""}"
403|ID_18362247683146|{'dyu': 'N bi na taga lɔgɔra ka ta fɛn dɔw san', 'fr': 'Impasse du Stade, Périgny'}
404|ID_18538843768372|"{'dyu': 'Mi tara sini', 'fr': ""Des révérences ironiques s'échangeaient sur les marches de grès.""}"
405|ID_17346928684283|{'dyu': 'An bi na ɲigi ka togata', 'fr': 'Au plus on sera mouillé.'}
406|ID_18725523684946|"{'dyu': 'A farini lo kojugu.', 'fr': ""C'est trop stylé.""}"
407|ID_19845521685494|{'dyu': 'a sara Nin sans kelen ni na', 'fr': 'Il mourut la même année.'}
408|ID_17357933686036|{'dyu': 'a ma kɛ kunadia ye n ma', 'fr': 'Malheureusement pour moi.'}
409|ID_17558981686617|{'dyu': 'Kartɔr yi an ɲagami.', 'fr': 'Carfor nous aura trompés.'}
410|ID_18603286687323|{'dyu': 'a fas ni lo', 'fr': 'Souple et tenace'}
411|ID_17347731687871|{'dyu': 'Nin ko ni gɛlɛyara aw bolo', 'fr': 'ça vous a coûté cher.'}
412|ID_18580770688425|{'dyu': 'irbɛn ma son a tara', 'fr': 'Urbain posa des objections.'}
413|ID_18049109689314|"{'dyu': ""tuma jumalo n bi 'a se ka i ye"", 'fr': 'Et quand te verrai-je ?'}"
414|ID_18408185689915|{'dyu': 'a gɛlɛya ra a ma', 'fr': 'Ça lui a coûté cher.'}
415|ID_17349770690475|{'dyu': 'Nin tuma nin kadi', 'fr': 'Le temps est beau.'}
416|ID_19133199769102|{'dyu': 'A kɛra bryksel', 'fr': 'Elle est établie à Bruxelles.'}
417|ID_18035205691572|{'dyu': 'Rɛsto bɔra a bɛ kalama.', 'fr': 'Restaud a tout su.'}
418|ID_17871768769212|{'dyu': 'Dɛmisɛnkɔrɔsila.', 'fr': 'Une gardienne d’enfants.'}
419|ID_18052817692666|{'dyu': 'Muso! Lon bɛ.', 'fr': 'Dame !… tous les jours.'}
420|ID_17805897693384|"{'dyu': ""A yɛnna n b'a famu na."", 'fr': 'Bien ! je le vois…'}"
421|ID_17411231769394|"{'dyu': 'A ba ɲɛ ni tɔni saba ye', 'fr': ""Trois point d'avance.""}"
422|ID_18034518694602|{'dyu': 'Ka toi nin ye gwansan ne ye', 'fr': 'Mais il est moins important.'}
423|ID_18970358695146|{'dyu': 'Konstantɛn gyi yɔrɔla', 'fr': 'À Constantin Guys.'}
424|ID_17948449695928|{'dyu': 'ɔnɔninw ka', 'fr': 'huit route des Oiseaux'}
425|ID_19429509696548|{'dyu': 'A wolola bɛrlɛn', 'fr': 'Rosa Valetti naît à Berlin.'}
426|ID_17460316697117|{'dyu': 'A ti foyi dian', 'fr': 'Il ne me donne jamais rien.'}
427|ID_17332261697651|{'dyu': 'Sɔgɔma nɛgɛ kaɲan fɔlɔ', 'fr': 'Une heure du matin.'}
428|ID_19227455698195|{'dyu': 'Bɛnɛ a ni bɛgɛn balo', 'fr': 'Agriculture et élevage.'}
429|ID_17904551698944|{'dyu': 'Aa nne ta lowa?', 'fr': 'Ah ! c’est à moi ?…'}
430|ID_17806300769982|{'dyu': 'A di wɛ n ɲafɔ', 'fr': 'Donne, alors ! je lirai.'}
431|ID_17360091700396|{'dyu': 'Aw yi mɔgɔ filanan ne ye', 'fr': 'vous êtes second.'}
432|ID_19248070700963|{'dyu': 'O ka mara duguba ye Tukani ye.', 'fr': 'Son chef-lieu est Tucaní.'}
433|ID_18141581701573|{'dyu': 'Tasa kelen fara a kan', 'fr': 'Tu mettras un couvert de plus.'}
434|ID_18258792770212|"{'dyu': ""N'a le tɛ, a bi na sɔn"", 'fr': 'À défaut, avis défavorable.'}"
435|ID_17861149702663|{'dyu': 'A tericɛ bi lɔndr', 'fr': 'Votre ami est à Londres ?'}
436|ID_18567619703207|{'dyu': 'N yi fangan sɔrɔ tuguni', 'fr': 'Tu as encore eu une promo?'}
437|ID_18915488703738|{'dyu': 'N mi dumunikɛ cogo kɔrɔsi n na', 'fr': 'Je suis au régime.'}
438|ID_18477049704694|{'dyu': 'Ka sɔrɔ a ba yɛrɛkɛra lanaya mɔgɔye', 'fr': 'Donc il se jugeait sincère.'}
439|ID_17714033705247|{'dyu': 'Kasɔrɔ koɲa nin bi na ɲagami tugu', 'fr': 'Mais cela avorta aussi.'}
440|ID_18700201705936|"{'dyu': ""Nin fɛn ni lo b'a ka kow bɛɛ ɲafɛ"", 'fr': ""C'est le souverain but!""}"
441|ID_18034419706532|"{'dyu': ""n'o tɛ ne sago tɛ"", 'fr': 'Sinon, j’y suis défavorable.'}"
442|ID_17322447707083|{'dyu': 'an ban bolo nɔn Di', 'fr': 'Nous avons même voté contre.'}
443|ID_18428663770763|{'dyu': 'O o tumana fo an ka kɔ segi', 'fr': 'Il faudra retourner.'}
444|ID_18913030708173|{'dyu': 'fla fere bon bi min', 'fr': 'Où est la pharmacie ?'}
445|ID_18725885708902|{'dyu': 'A ka lemurukumu sɔngɔ ka ca.', 'fr': 'Ils sont chers vos citrons.'}
446|ID_17379703709723|{'dyu': 'Dumunikɛyɔrɔ dɔ bi gɛrɛfɛyɔrɔ nin na.', 'fr': 'Il y a un restaurant pas loin.'}
447|ID_18544403710292|{'dyu': 'Kokɛtaw sanfɛ.', 'fr': 'Au-delà du possible'}
448|ID_19953122710853|{'dyu': 'A bi famaya ra a san kɔnɔntɔnnan le ye.', 'fr': 'Il règne pendant neuf ans.'}
449|ID_19155252711399|{'dyu': 'A wolona Sarsbɔrg .', 'fr': 'Il est né à Sarpsborg.'}
450|ID_19962962712762|{'dyu': 'O bina ɲɔgɔn sɔrɔ Euya .', 'fr': 'Elle se rencontre sur ʻEua.'}
451|ID_18976461713337|{'dyu': 'Wali bi kanwɛrɛ mɛn na.', 'fr': 'Wally entend une autre voix.'}
452|ID_17794590713878|"{'dyu': ""Mɔgɔya ra, Otavio y'a fɔ."", 'fr': 'Par humanité, dit Ottavio.'}"
453|ID_18566267714496|"{'dyu': ""O y'ow ka marifaw son"", 'fr': 'Ils empoignèrent leurs fusils.'}"
454|ID_18443413715125|"{'dyu': ""kogo min anw y'a yɛrɛ sɔrɔ ka sala"", 'fr': 'Le bois où nous avions été nous promener.'}"
455|ID_17365401715666|{'dyu': 'dɛnmisɛn ɲuma', 'fr': 'les bons petits enfants.'}
456|ID_17326424716265|{'dyu': 'lanaya ma di min bi nana kuma nin ɲafɔ ma', 'fr': 'Le rapporteur est désavoué'}
457|ID_18653100716851|"{'dyu': 'fari fini ye siniɲasigi ye', 'fr': ""Le eSport c'est l'avenir!""}"
458|ID_18048523717395|{'dyu': 'Nin suguru ɲuman ni tun nagasira', 'fr': 'La jeune femme avait pâli.'}
459|ID_17871965717938|{'dyu': 'ale nin tara', 'fr': 'Tu n’es pas à la course…'}
460|ID_17335296771858|"{'dyu': 'n kaɲi ka se', 'fr': ""il faut que j'y arrive.""}"
461|ID_17334731719493|{'dyu': 'fɔlɔra i ye jurumu kow kɛ', 'fr': 'autrefois tu pêchas.'}
462|ID_17343478772012|{'dyu': 'o bi baden muso fɛ', 'fr': 'on aime ta sœur.'}
463|ID_17329724720666|{'dyu': 'dɔ kaɲi ka bɔ kalan karamɔgɔ la wa', 'fr': 'Faut-il moins d’enseignants?'}
464|ID_17347710721214|{'dyu': 'na Sisan sisan', 'fr': 'viens immédiatement.'}
465|ID_18480941721753|"{'dyu': ""garbon bi fɔɲɔn sama n'a"", 'fr': ""Cavrois reniflait l'air.""}"
466|ID_18476994722292|{'dyu': 'an bi diɲɛ min na nin ti famu dɛ', 'fr': 'On vit dans un drôle de monde.'}
467|ID_17344422722836|"{'dyu': ""nunu y'i ka mɔgɔw le ye"", 'fr': 'Ce sont des parents à toi ?'}"
468|ID_18685523723374|"{'dyu': ""San ni dɔni, a bina ta k'o toyi."", 'fr': 'Bientôt il les quitta.'}"
469|ID_18463905723908|{'dyu': 'a kɛra ko ba ye', 'fr': 'Une grosse partie est engagée.'}
470|ID_17366420724626|"{'dyu': 'Nin dumunikɛyɔrɔ nin la nɔgɔ.', 'fr': ""Ce restaurant n'est pas cher.""}"
471|ID_18006726772523|{'dyu': 'N ka dencɛ ni ne yɛrɛ an bina ko bɛɛ kɛ.', 'fr': 'Mon fils et moi, nous sommes prêts à tout.'}
472|ID_17362041725785|{'dyu': 'a janya ye juma ye', 'fr': 'Quel est votre taille ?'}
473|ID_17348341772632|"{'dyu': 'a yi Jon le ye', 'fr': ""Qu'est-ce qu'il est ?""}"
474|ID_18624417726855|{'dyu': 'muso la mɔgɔ min jaabka gɛlɛn o bɛ cɛma', 'fr': 'La plus courageuse.'}
475|ID_18193356727392|{'dyu': 'n ɲamuni lo ni grip ye', 'fr': 'Je suis brouillé avec Grimm.'}
476|ID_18660189727969|{'dyu': 'a ba nun samana nin murabagatɔ ni', 'fr': 'Le morveux, comme il grimpe!'}
477|ID_18217766728496|{'dyu': 'lafiɛ tuma ye wagati juma', 'fr': 'C’est quand les vacances ?'}
478|ID_19795768729487|{'dyu': 'horas ka fɛta ra', 'fr': 'À propos d’Horace'}
479|ID_18817574730072|{'dyu': 'o tumana o yi gɛrɛgɛrɛ kɔrɔbɔ', 'fr': 'Ils prennent donc un risque.'}
480|ID_18900114730718|{'dyu': 'I ma n ka vɛsi ye wa', 'fr': 'Florence, as-tu vu ma veste?'}
481|ID_18076420731266|{'dyu': 'Wagati dɔ ra o ye nigɛ gosi.', 'fr': 'Un temps, on sonne.'}
482|ID_18502553731807|{'dyu': 'N ga kumakan n bi na ɲafɔ kaɲɛ', 'fr': 'Je vais étayer mon propos.'}
